publish_date,headline_text,is_kashmir,is_pakistan
20010829,Pak troops fortifying bunkers across borders,FALSE,TRUE
20010829,Pak troops fortifying bunkers on Jammu border,FALSE,TRUE
20010829,Hurriyat's impossible rider,TRUE,FALSE
20010829,3 intruders in Jammu and Kashmir,TRUE,FALSE
20010829,Hurriyat General council meets,TRUE,FALSE
20010829,Rift between Pak govt; judiciary over military courts,FALSE,TRUE
20010830,Friendship with Pak not at cost of Kashmir: Farooq,TRUE,TRUE
20010830,9 more Army men killed in J&K,TRUE,FALSE
20010830,Militancy in J&K in last phase: BJP,TRUE,FALSE
20010830,India denies reports of Jaswant's Pak visit,FALSE,TRUE
20010830,We challenge Kashmir's accession: Lone,TRUE,FALSE
20010830,Major; jawan injured in blast in Kashmir,TRUE,FALSE
20010830,Disinvesting Kashmir is not the answer,TRUE,FALSE
20010831,Govt to ease tariffs on Pak imports,FALSE,TRUE
20010831,Hurriyat enjoys mandate of Kashmiri people',TRUE,FALSE
20010831,24 Pakistani nationals repatriated,FALSE,TRUE
20010831,Soz meets Vajpayee on J&K,TRUE,FALSE
20010831,India for talks on nuclear CBMs with Pak,FALSE,TRUE
20010831,Ronen Sen will be new envoy to Pakistan,FALSE,TRUE
20010831,Pak plans jehadi belt around India',FALSE,TRUE
20010901,INSIDE PoKbrAll signals to more JK violence,TRUE,TRUE
20010901,CID may take chase to Dubai; Pak,FALSE,TRUE
20010901,Reception for Hurriyat team today,TRUE,FALSE
20010901,NEWSPAPER IN EDUCATIONbrIndo Pak Friendship A mission possible,FALSE,TRUE
20010901,JCO; 2 ultras killed in J&K encounter,TRUE,FALSE
20010901,Hurriyat leaders to visit Kerala amid protests,TRUE,FALSE
20010901,Three months imprisonment for Pak national,FALSE,TRUE
20010901,4 kidnapped persons; 5 ultras killed in J&K,TRUE,FALSE
20010901,Dress code fear makes Kashmiri women lose their confidence,TRUE,FALSE
20010901,One killed; two injured in Kashmir firing,TRUE,FALSE
20010901,8 Pak soldiers killed in firing along LoC,TRUE,TRUE
20010901,5 successive landmine blasts in Kashmir,TRUE,FALSE
20010901,US slaps sanctions on Pak; China entities,FALSE,TRUE
20010901,Sindhis accuses Pak of ravages of racism,FALSE,TRUE
20010901,Pak court acquits two MQM members,FALSE,TRUE
20010902,8 killed in J&K incidents,TRUE,FALSE
20010902,Autonomy will build confidence: J&K Speaker,TRUE,FALSE
20010902,Hurriyat leaders fail to turn up in Kerala,TRUE,FALSE
20010902,Talks can't make headway until Pak ends terrorism',FALSE,TRUE
20010902,Confusion over crackdown on ultras in Pakistan,FALSE,TRUE
20010902,China asks Pakistan to ensure safety of UN arms monitors,FALSE,TRUE
20010902,Sanctions unwarranted; unjustified: Pak,FALSE,TRUE
20010903,Hurriyat has 'open mind' for talks,TRUE,FALSE
20010903,Hurriyat leader condemns fatwa on burqa,TRUE,FALSE
20010903,Pak cannot take away Kashmir from India: Yashwant,TRUE,TRUE
20010903,Pak proliferating nuclear weapon tech',FALSE,TRUE
20010903,N-E type package for J&K,TRUE,FALSE
20010903,Hurriyat hopeful of Vajpayee-Musharraf meet,TRUE,FALSE
20010903,4 ultras among 9 killed in J&K,TRUE,FALSE
20010903,No negative impact of sanctions on Pakistan',FALSE,TRUE
20010903,India says Pakistan misusing Islam,FALSE,TRUE
20010903,Pak rakes up Kashmir at racism meet,TRUE,TRUE
20010904,Hurriyat 'thanks' Sangh Parivar for hartal,TRUE,FALSE
20010904,Militants attack police stations in Kashmir,TRUE,FALSE
20010904,Kashmir police official dismissed from service,TRUE,FALSE
20010904,Concern over high-level of Pak firing along LoC,TRUE,TRUE
20010904,5 militants surrender in Kashmir,TRUE,FALSE
20010904,Two children killed; six injured in Kashmir blast,TRUE,FALSE
20010904,US lawmakers want curbs on Pak to go,FALSE,TRUE
20010904,Musharraf to raise Kashmir at UN,TRUE,FALSE
20010905,Gujarat turning into Kashmir: SIMI,TRUE,FALSE
20010905,4 ultras killed; bridge blown up in J&K,TRUE,FALSE
20010905,India rejects comparison of Kashmir with Palestine,TRUE,FALSE
20010905,No publicity stunts please; Nambiar tells Pak,FALSE,TRUE
20010905,Pak shelling leaves 15 injured in Batalik,FALSE,TRUE
20010905,Hindus fleeing persecution in Pak',FALSE,TRUE
20010905,Accept Kashmiris as party to dispute: Lone,TRUE,FALSE
20010905,C'Wealth's suspension of Pak stays,FALSE,TRUE
20010905,Pak seeks Russian aid in developing spy satellite',FALSE,TRUE
20010905,Pak air force fleet much more potent today: Chief,FALSE,TRUE
20010905,Pak offers Russia $130 m to launch spy satellite,FALSE,TRUE
20010906,India reaffirms talks with Pak will continue,FALSE,TRUE
20010906,Heed the wishes of Kashmiris: US,TRUE,FALSE
20010906,6 ultras killed; RDX seized in Kashmir,TRUE,FALSE
20010906,4 policemen dismissed in J&K,TRUE,FALSE
20010906,4 soldiers killed in J&K blast,TRUE,FALSE
20010906,PM briefed about security scenario in J&K,TRUE,FALSE
20010906,Ex-MLA; NC activist escape militant attack in J&K,TRUE,FALSE
20010906,Musharraf invites PoWs' relatives to Pak,FALSE,TRUE
20010906,CIA predicts Pak govt breakdown,FALSE,TRUE
20010906,Two Pak groups seek UN mediation,FALSE,TRUE
20010907,CRPF officer killed in J&K blast,TRUE,FALSE
20010907,Shabir Shah in Delhi to talk Kashmir,TRUE,FALSE
20010907,Pak lobbies hard against US curbs,FALSE,TRUE
20010907,EU aid commissioner to visit Afghanistan; Pakistan,FALSE,TRUE
20010908,Suffering little hearts breach LoC,TRUE,FALSE
20010908,Army says J&K has terrorists; not militants,TRUE,FALSE
20010908,6 BSF personnel killed in J&K,TRUE,FALSE
20010908,Pak plans media blitz at UN meet,FALSE,TRUE
20010908,Pak police arrest 50 Jaish militants,FALSE,TRUE
20010909,Pakistan TV to launch KBC clone,FALSE,TRUE
20010909,Pak's Kashmir focus again negates talks,TRUE,TRUE
20010909,Brahmins to support Kashmiri pandits' cause,TRUE,FALSE
20010909,Lone is lone crusader for Hurriyat now,TRUE,FALSE
20010909,Lashkar tones down rhetoric against Pak govt,FALSE,TRUE
20010909,Pak-based Bengalis resent denial of citizenship rights,FALSE,TRUE
20010910,Man crosses to Pakistan,FALSE,TRUE
20010910,Pakistani arms supplier's gang busted,FALSE,TRUE
20010910,Security alert against suicide attacks in J&K,TRUE,FALSE
20010910,13 ultras among 2O killed in Jammu and Kashmir,TRUE,FALSE
20010910,Relatives of PoWs to search Pak jails,FALSE,TRUE
20010910,Dawood enjoys Pak protection',FALSE,TRUE
20010911,Pakistan TV to launch KBC clone,FALSE,TRUE
20010911,Hizbul militant killed; 6 injured in J&K blasts,TRUE,FALSE
20010911,Rs 1880 cr central aid to J&K to combat terrorism,TRUE,FALSE
20010911,Pak TV to launch KBC clone,FALSE,TRUE
20010911,US can't mediate between India; Pak',FALSE,TRUE
20010912,Pak TV takes a cue from the Big B,FALSE,TRUE
20010912,India hopes US will now pressurise Pak,FALSE,TRUE
20010912,KBC to KABC: Clone banega in Pakistan,FALSE,TRUE
20010912,A common armrest; an uncommon LoC,TRUE,FALSE
20010912,Hurriyat condemns terrorist attacks in US,TRUE,FALSE
20010912,Kashmir is our main focus: Lashkar chief,TRUE,FALSE
20010912,Pak family questioned in connection with US attacks,FALSE,TRUE
20010913,Kashmiri ultras threaten to shoot unveiled women,TRUE,FALSE
20010913,Hurriyat executive holds meeting in Srinagar,TRUE,FALSE
20010913,Eight killed in J&K violence,TRUE,FALSE
20010913,US proposes; Pak disposes,FALSE,TRUE
20010913,Diplomats gear to move out of Pakistan,FALSE,TRUE
20010913,Pak troops on Afghan border on high alert,FALSE,TRUE
20010914,Kashmiri Hindus observe 'martyrdom day',TRUE,FALSE
20010914,Pakistan TV to launch KBC clone,FALSE,TRUE
20010914,Hurriyat resolves to fight terrorism with US,TRUE,FALSE
20010914,Militant outfits oppose Pak move to support US,FALSE,TRUE
20010914,Pak willing to allow use of air space,FALSE,TRUE
20010914,Pak Oppn wants to be taken into confidence,FALSE,TRUE
20010914,Pak must ask for proof against Laden',FALSE,TRUE
20010914,attack Pakistan; attack Pakistan',FALSE,TRUE
20010914,FBI collects material on Pak militant camps,FALSE,TRUE
20010914,Pak generals mum on US request,FALSE,TRUE
20010914,Pakistan may gain significant concessions from the US,FALSE,TRUE
20010915,Back from Pakistan!,FALSE,TRUE
20010915,Panun Kashmir resolves to fight terrorism,TRUE,FALSE
20010915,Abdullah warns Pak to stop terrorism in Kashmir,TRUE,TRUE
20010915,8 ultras among 11 killed in J&K,TRUE,FALSE
20010915,Militant training camps closed in PoK,TRUE,TRUE
20010915,US should consider Pak support to terrorism',FALSE,TRUE
20010915,US marines land in Pak for surveillance: Report,FALSE,TRUE
20010915,Musharraf briefs US envoy on Pak response,FALSE,TRUE
20010916,Pak should hand over militants to India',FALSE,TRUE
20010916,Kashmir channel upgraded,TRUE,FALSE
20010916,Pak national detained,FALSE,TRUE
20010916,Presence of Dawood; aides in Karachi becomes embarrassment to Pak govt.,FALSE,TRUE
20010916,Former EC gets threats from 'Kashmir human bombs',TRUE,FALSE
20010916,Army on high alert along J&K; Punjab borders,TRUE,FALSE
20010916,Pakistan's dual face,FALSE,TRUE
20010916,Unmasking Pakistan,FALSE,TRUE
20010916,Pak will help US; but wants India out,FALSE,TRUE
20010916,Bush thanks Musharraf for Pak support,FALSE,TRUE
20010917,Jaswant laughs off US-Pak deal,FALSE,TRUE
20010917,9 policemen; 7 militants killed in Kashmir,TRUE,FALSE
20010917,Pak set no terms; US tells India,FALSE,TRUE
20010917,Pakistan appears to have the wrested the initiative,FALSE,TRUE
20010917,US sensitive to Pak problems: Powell,FALSE,TRUE
20010918,US will now appreciate Indian stand on Kashmir',TRUE,FALSE
20010918,ICC meeting shifted from Pakistan,FALSE,TRUE
20010918,Tight security for Indo-Pak match in World Cup,FALSE,TRUE
20010918,Attacks in US will have impact in J&K: Shabir Shah,TRUE,FALSE
20010918,Target terror leaders in Pak: India tells US,FALSE,TRUE
20010918,J&K BJP unit demands clarification on Kashmir policy,TRUE,FALSE
20010918,4 ultras among five killed in Kashmir,TRUE,FALSE
20010918,Pak buying time to clear militant camps: Abdullah,FALSE,TRUE
20010918,Terrorism in US to affect J&K: Shabir Shah,TRUE,FALSE
20010918,Shift in Sino-Pak; US-Iran ties,FALSE,TRUE
20010918,No threat to Pak nuclear installations,FALSE,TRUE
20010918,Religious parties in Pak vow support for Taliban,FALSE,TRUE
20010919,India cautions US on seeking Pak help,FALSE,TRUE
20010919,Three injured in four blasts in Kashmir,TRUE,FALSE
20010919,Kashmiri Pandits demand firm handling of terrorism,TRUE,FALSE
20010919,Pak proxy war acquires new dimensions in J&K',TRUE,TRUE
20010919,Eight ultras killed in J&K,TRUE,FALSE
20010919,US pressured Pak to fight terrorism',FALSE,TRUE
20010919,Taliban has firepower to last a decade: Pak,FALSE,TRUE
20010919,Pak forces stationed in Afghanistan: Reports,FALSE,TRUE
20010919,Pak nuclear status cause for concern',FALSE,TRUE
20010919,Afghan Oppn charges Pak with 'insincerity',FALSE,TRUE
20010920,Pak intensifies shelling in Drass; Kargil,FALSE,TRUE
20010920,Hurriyat backs Musharraf,TRUE,FALSE
20010920,India need to rely on itself on J&K: Krishnamurthy,TRUE,FALSE
20010920,Musharraf drops Taliban to get Kashmir,TRUE,FALSE
20010920,Pak still promoting cross-border terrorism',FALSE,TRUE
20010920,US moves to lift sanctions on Pak,FALSE,TRUE
20010920,US fleet not heading for Pak: Qureshi,FALSE,TRUE
20010920,US to work closely with India; Pak,FALSE,TRUE
20010921,SC stays encashment of DPC LoC,TRUE,FALSE
20010921,Civil war likely in Pak soon: Dubey,FALSE,TRUE
20010921,No extraordinary movement along LoC',TRUE,FALSE
20010921,Four ultras killed; nine held in Kashmir,TRUE,FALSE
20010921,Jaswant rules out talks with Pakistan,FALSE,TRUE
20010921,Pak tones down anti-India rhetoric,FALSE,TRUE
20010922,US better rely on India than Pakistan',FALSE,TRUE
20010922,India tells Pak it won't add to crisis,FALSE,TRUE
20010922,Pak not to sever ties with Taliban,FALSE,TRUE
20010922,J&K terrorism on Bush's hit list: Powell,TRUE,FALSE
20010922,Pak tells Taliban to act fast,FALSE,TRUE
20010922,Pak will fight terrorism worldwide: Musharraf,FALSE,TRUE
20010923,Pak pilgrims to pray for peace at Ajmer dargah,FALSE,TRUE
20010923,Foreign nationals scurry from Pak to India,FALSE,TRUE
20010923,Wagha fire-escape for foreigners in Pak,FALSE,TRUE
20010923,Little change in firing pattern along LoC,TRUE,FALSE
20010923,ON THE BRINKbrPakistan The war within,FALSE,TRUE
20010923,Friday's Kashmir strike a setback to Hurriyat,TRUE,FALSE
20010923,Pak trying to bargain with US: Advani,FALSE,TRUE
20010923,China concerned over Pak support to US,FALSE,TRUE
20010923,Kashmir Not Negotiable,TRUE,FALSE
20010923,Pak sanctions waiver conditional: US,FALSE,TRUE
20010923,US-Pak lovefest: India is not a bit player,FALSE,TRUE
20010924,Sexurity around Kashmir assembly; council tightened,TRUE,FALSE
20010924,Dalai Lama's remarks on Kashmir distorted: Rimpoche,TRUE,FALSE
20010924,Rawle flays US for lifting Pak curbs,FALSE,TRUE
20010924,J&K militants root for Laden despite ISI,TRUE,FALSE
20010924,Govt employee involved in J&K blast held,TRUE,FALSE
20010924,Australia resumes defence ties with Pak,FALSE,TRUE
20010924,Pak admits 'mistakes' in Afghan policy,FALSE,TRUE
20010924,Pak Christians fear for their safety,FALSE,TRUE
20010924,Pakistan recalls staff in Afghanistan,FALSE,TRUE
20010925,STAR rejigs programme to counter Pak ban,FALSE,TRUE
20010925,Bleak days for Sikh ultras in Pak,FALSE,TRUE
20010925,J&K assembly adjourns after condolence,TRUE,FALSE
20010925,STAR rejigs programmes to counter Pak ban,FALSE,TRUE
20010925,BJP flays Pak over support to Taliban,FALSE,TRUE
20010925,Nine militants among 14 killed in J&K,TRUE,FALSE
20010925,Hundreds of Pakistanis prepare for jehad,FALSE,TRUE
20010925,Bush taking steps to ensure Pak stability,FALSE,TRUE
20010925,May God be with Pak: Mubarak,FALSE,TRUE
20010925,China says Pakistan not an ally,FALSE,TRUE
20010926,Terror in Kashmir is next target: Envoys,TRUE,FALSE
20010926,400 Kashmiri militants waiting to cross over,TRUE,FALSE
20010926,Bush says stability in Pak is important,FALSE,TRUE
20010926,Kashmir is on our agenda: US to India,TRUE,FALSE
20010926,We will not join war against Afghanistan: Pak,FALSE,TRUE
20010926,EU lifts post-1999 coup Pak sanctions,FALSE,TRUE
20010926,Alliance with Pak tactical; not strategic: US,FALSE,TRUE
20010926,World ignored Pak's role in abetting terrorism',FALSE,TRUE
20010926,Rift in US-Pak ties over Taliban,FALSE,TRUE
20010927,India; Pak leaders flayed for supporting US,FALSE,TRUE
20010927,Seven ultras among 11 killed in J&K,TRUE,FALSE
20010927,Pak feared strike against N-facilities,FALSE,TRUE
20010928,US strike threat has numbed militants in J&K',TRUE,FALSE
20010928,17 militants; Army major among 25 killed in J&K,TRUE,FALSE
20010928,Pak may snap ties with Taliban: US,FALSE,TRUE
20010928,Pak allows US to use its bases for raids: Report,FALSE,TRUE
20010929,Army Major among 25 killed in J&K,TRUE,FALSE
20010929,Two walkouts in J&K assembly,TRUE,FALSE
20010929,11 militants killed; tragedy averted in Kashmir,TRUE,FALSE
20010929,Fire in Kashmir hotel; 14 killed,TRUE,FALSE
20010929,India; Pak need to cooperate,FALSE,TRUE
20010929,US may offer $75 mn; gunships to Pak,FALSE,TRUE
20010929,Pak extracts price for support,FALSE,TRUE
20010929,Pak didn't demand Osama's handover: Taliban,FALSE,TRUE
20010929,US may allow arms sale to India; Pak,FALSE,TRUE
20010929,Another View from Pakistan,FALSE,TRUE
20010929,Pak team returns empty handed,FALSE,TRUE
20010929,Pak getting peanuts from US',FALSE,TRUE
20010930,27 militants; 3 securitymen killed in J&K,TRUE,FALSE
20010930,IN BLACK AND WHITEbrHas Pakistan outmanoeuvred India in US war against terrorism,FALSE,TRUE
20010930,Harkat's presence negligible in J&K,TRUE,FALSE
20010930,11;000 Muslims have died in J&K violence,TRUE,FALSE
20010930,Easing Pak sanctions will send wrong signal',FALSE,TRUE
20010930,Sher-e-Kashmir Open draws top pro field,TRUE,FALSE
20010930,Harkat vows to continue fight in Kashmir,TRUE,FALSE
20010930,Laden's links with J&K militancy revealed,TRUE,FALSE
20011001,Pak to repatriate 31 Indian prisoners today,FALSE,TRUE
20011001,J&K assembly session extended by two days,TRUE,FALSE
20011001,Kashmir attack toll mounts to 38,TRUE,FALSE
20011002,Pakistan repatriates 31 Indians at Wagah,FALSE,TRUE
20011002,J&K MLA is safe,TRUE,FALSE
20011002,Pakistan should hand over JeM leaders to India',FALSE,TRUE
20011002,Jaish has direct links with Taliban: J&K Police,TRUE,FALSE
20011002,Abdullah blames Pakistan for suicide attack,FALSE,TRUE
20011003,Pak citizen held for passing secret information,FALSE,TRUE
20011003,France condemns attack on J&K assembly,TRUE,FALSE
20011003,Cabinet reviews J&K situation,TRUE,FALSE
20011003,Strikes on militant camps in Pak an option',FALSE,TRUE
20011003,Two Pak ultras escape from police custody,FALSE,TRUE
20011004,Pak rupee up on aid hopes,FALSE,TRUE
20011004,13 J&K Rif raising day,TRUE,FALSE
20011004,Pakistan spy arrested,FALSE,TRUE
20011004,Army to intensify drive against militants in J&K,TRUE,FALSE
20011004,Hand over Masood: Advani tells Pak,FALSE,TRUE
20011004,3 Jaish militants killed in Kashmir,TRUE,FALSE
20011005,India opposes US arms supply to Pakistan,FALSE,TRUE
20011005,People's Front concern at pro-Pak stance of SIMI,FALSE,TRUE
20011005,Sushma denies Pak ban on Indian channels,FALSE,TRUE
20011005,Pakistani spy arrested in UP,FALSE,TRUE
20011006,Why Pakistan can't control its jehadis,FALSE,TRUE
20011006,Pakistan a big brother to Taliban,FALSE,TRUE
20011006,16 militants; 4 soldiers among 26 killed in J&K,TRUE,FALSE
20011006,Gujral adopts hardline stance against Pak,FALSE,TRUE
20011008,Pak curbs on Dawood; Shakeel,FALSE,TRUE
20011009,India to take steps to improve ties with Pak,FALSE,TRUE
20011009,Mercenaries in J&K not moving out: IB,TRUE,FALSE
20011009,Jaish militant among 10 killed in J&K,TRUE,FALSE
20011009,Hurriyat appeals for calm; hartal observed in J&K,TRUE,FALSE
